CustomerID,AccountNumber,city,latitude,longitude,population,total_orders,total_spent,avg_order_value,days_since_last_purchase,days_since_first_purchase,unique_products,avg_days_between_orders,orders_per_month,customer_cohort,will_buy_soon,will_buy_again_6m,has_purchase_history,has_repeat_order_history,population_missing,city_class,favorite_category_Bikes,favorite_category_Clothing,favorite_category_Components,favorite_category_Unknown,geographic_area,distance_to_major_city_km,has_geographic_match,city_class_major,is_recent_buyer,is_at_risk,is_churned,value_per_product,spending_intensity,is_frequent_buyer,frequency_score,consistency_score,customer_lifetime,engagement_score,product_diversity,recency_monetary,frequency_monetary,recency_segment_recent,recency_segment_moderate,recency_segment_old,recency_segment_very_old,spending_tier_low,spending_tier_medium,country_Australia,country_France,country_Germany,country_United Kingdom,country_United States
19978,AW00019978,Sunbury,-37.5794297,144.7287551,38851.0,2.0,5302.318749999999,1212.1,48,649,5.0,601.0,0.1,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_Melbourne,33.37242569060018,1,0,0,0,0,1060.46375,8.169982665639445,0,0.04,0.0016611295681063123,649,0.28163151078326487,2.5,254511.3,530.231875,1,0,0,0,0,0,1,0,0,0,0
19979,AW00019979,Melton,-37.6778301,144.5681546,76346.0,2.0,5302.318749999999,1218.118,36,647,5.0,611.0,0.1,existing_not_returned,0,0,1,1,0,Small City,0,0,0,0,around_Melbourne,37.9531532425534,1,0,0,0,0,1060.46375,8.195237635239566,0,0.04,0.0016339869281045752,647,0.2895575277492543,2.5,190883.47499999998,530.231875,1,0,0,0,0,0,1,0,0,0,0
19980,AW00019980,Kirkland,47.676241,-122.1925969,92621.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Seattle,13.210686268601345,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19981,AW00019981,Downey,33.941039,-118.127454,110939.0,1.0,1155.48,577.74,115,115,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,16.68538307512976,1,0,0,1,0,577.74,10.047652173913043,0,0.4,0.003568242640499554,115,0.38919547279214994,2.0,132880.2,1155.48,0,1,0,0,0,1,0,0,0,0,1
19982,AW00019982,Los Angeles,34.058027,-118.2408019,11984083.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Los Angeles,2.3439861526327263e-12,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19983,AW00019983,Bellflower,33.8840817,-118.1274477,76819.0,1.0,1120.49,1120.49,97,97,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Long Beach,13.97123189925002,1,0,0,1,0,1120.49,11.551443298969073,0,0.4,0.003568242640499554,97,0.39808345980513693,1.0,108687.53,1120.49,0,1,0,0,0,1,0,0,0,0,1
19984,AW00019984,El Cajon,32.7931271,-116.9661548,104449.0,1.0,1183.47,394.49,93,93,3.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,1,0,0,around_San Diego,17.185296412381923,1,0,0,1,0,394.49,12.725483870967743,0,0.4,0.003568242640499554,93,0.40015344222446436,3.0,110062.71,1183.47,0,1,0,0,0,1,0,0,0,0,1
19985,AW00019985,Bremerton,47.5764724,-122.6984045,224760.0,1.0,1174.48,587.24,111,111,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Bremerton,0.0,1,1,0,1,0,587.24,10.5809009009009,0,0.4,0.003568242640499554,111,0.3911124895988726,2.0,130367.28,1174.48,0,1,0,0,0,1,0,0,0,0,1
19986,AW00019986,Colma,37.6773,-122.457,107037.0,1.0,1189.46,297.365,117,117,4.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,297.365,10.166324786324786,0,0.4,0.003568242640499554,117,0.3882488960286644,4.0,139166.82,1189.46,0,1,0,0,0,1,0,0,0,0,1
19987,AW00019987,Newton,53.910505657043,-122.76960555593,107037.0,2.0,4564.45,912.89,25,753,5.0,728.0,0.083333333333,existing_not_returned,0,0,1,1,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,1,0,0,912.89,6.061686586985392,0,0.0333333333332,0.0013717421124828531,753,0.2945140867362556,2.5,114111.25,380.3708333318118,0,0,0,0,0,0,0,0,0,0,0
19988,AW00019988,Sooke,48.376155,-123.737893,15086.0,1.0,3399.99,2023.375,722,722,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Small City,1,0,0,0,around_Vancouver,108.90503215424165,1,0,0,0,1,3399.99,4.709127423822714,0,0.4,0.003568242640499554,722,0.2618064433533275,1.0,2454792.78,3399.99,0,0,0,1,0,0,0,0,0,0,0
19989,AW00019989,Vancouver,49.262256291351,-123.104228145957,2426160.0,1.0,3374.99,2023.375,706,706,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Major City,1,0,0,0,Vancouver,0.0,1,1,0,0,1,3374.99,4.780439093484419,0,0.4,0.003568242640499554,706,0.2633113691506933,1.0,2382742.94,3374.99,0,0,0,1,0,0,0,0,0,0,0
19990,AW00019990,Burbank,34.1778858,-118.3075825,104546.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Los Angeles,14.677199857940195,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19991,AW00019991,Chula Vista,32.635772,-117.067197,276375.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Chula Vista,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19992,AW00019992,Newport Beach,33.598609,-117.869751,83845.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Irvine,9.628750906707078,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19993,AW00019993,Kirkland,47.676241,-122.1925969,92621.0,1.0,1184.46,296.115,113,113,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,13.210686268601345,1,0,0,1,0,296.115,10.481946902654867,0,0.4,0.003568242640499554,113,0.3901499707000997,4.0,133843.98,1184.46,0,1,0,0,0,1,0,0,0,0,1
19994,AW00019994,Novato,38.0971129,-122.5816028,52546.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_San Francisco,36.71755965141875,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19995,AW00019995,Redwood City,37.4823034,-122.216756,82447.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_San Jose,33.15874871039168,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19996,AW00019996,Burien,47.486649,-122.297205,51513.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Seattle,12.983072729587223,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
19997,AW00019997,Cliffside,43.712217,-79.244001,107037.0,1.0,3374.99,2023.375,716,716,1.0,279.25,1.0,existing_returned,0,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3374.99,4.713673184357542,0,0.4,0.003568242640499554,716,0.2623655699244348,1.0,2416492.84,3374.99,0,0,0,1,0,0,0,0,0,0,0
19998,AW00019998,Colma,37.6773,-122.457,107037.0,1.0,1155.48,577.74,115,115,2.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,577.74,10.047652173913043,0,0.4,0.003568242640499554,115,0.38919547279214994,2.0,132880.2,1155.48,0,1,0,0,0,1,0,0,0,0,1
19999,AW00019999,La Jolla,33.860777179917,-117.864119169879,107037.0,1.0,1147.77,382.59,118,118,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,382.59,9.726864406779661,0,0.4,0.003568242640499554,118,0.3877785473263114,3.0,135436.86,1147.77,0,1,0,0,0,1,0,0,0,0,1
20000,AW00020000,Haney,49.204662221,-122.456912953,107037.0,1.0,3374.99,2023.375,678,678,1.0,279.25,1.0,existing_returned,1,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3374.99,4.977861356932153,0,0.4,0.003568242640499554,678,0.26605609120058715,1.0,2288243.2199999997,3374.99,0,0,0,1,0,0,0,0,0,0,0
20001,AW00020001,Marysville,48.0640695,-122.1523397,166250.0,1.0,1155.48,577.74,95,95,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Seattle,53.12320368527381,1,0,0,1,0,577.74,12.162947368421053,0,0.4,0.003568242640499554,95,0.3991139510530195,2.0,109770.6,1155.48,0,1,0,0,0,1,0,0,0,0,1
20002,AW00020002,Berkeley,37.8682724,-122.2625377,120257.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Oakland,5.166864433218711,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20003,AW00020003,Beverly Hills,34.0813875,-118.3992737,31624.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Los Angeles,14.826011227577263,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20004,AW00020004,Concord,37.980118,-122.014399,531305.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Major City,0,0,0,1,Concord,0.0,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20005,AW00020005,Downey,33.941039,-118.127454,110939.0,1.0,1143.46,285.865,73,73,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,16.68538307512976,1,0,0,0,0,285.865,15.663835616438357,0,0.4,0.003568242640499554,73,0.4110704727921499,4.0,83472.58,1143.46,1,0,0,0,0,1,0,0,0,0,1
20006,AW00020006,Woodburn,45.1442589,-122.8558075,27875.0,1.0,1155.48,577.74,60,60,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Salem,24.950687332527576,1,0,0,0,0,577.74,19.258,0,0.4,0.003568242640499554,60,0.4187175316156793,2.0,69328.8,1155.48,1,0,0,0,0,1,0,0,0,0,1
20007,AW00020007,Westminster,49.206894239973,-122.906683368099,107037.0,1.0,3374.99,2023.375,658,658,1.0,279.25,1.0,existing_returned,1,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3374.99,5.129164133738602,0,0.4,0.003568242640499554,658,0.26810859595930536,1.0,2220743.42,3374.99,0,0,0,1,0,0,0,0,0,0,0
20008,AW00020008,National City,32.6714924,-117.0938475,58893.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Chula Vista,4.6905619284574955,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20009,AW00020009,West Covina,34.062429,-117.894971,107037.0,1.0,1184.46,296.115,82,82,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Los Angeles,31.86146594875598,1,0,0,0,0,296.115,14.444634146341464,0,0.4,0.003568242640499554,82,0.40603691574517004,4.0,97125.72,1184.46,1,0,0,0,0,1,0,0,0,0,1
20010,AW00020010,San Diego,32.7137834,-117.1238583,3064435.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,San Diego,2.3805122497580053e-12,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20011,AW00020011,Lake Oswego,45.409385,-122.68066,40381.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Portland,12.473268120216838,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20012,AW00020012,Bellflower,33.8840817,-118.1274477,76819.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Long Beach,13.97123189925002,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20013,AW00020013,Corvallis,44.591248,-123.272118,69209.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Salem,44.74956376177336,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20014,AW00020014,Chula Vista,32.635772,-117.067197,276375.0,1.0,78.98,39.49,122,122,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,1,0,0,Chula Vista,0.0,1,1,0,1,0,39.49,0.6473770491803279,0,0.4,0.003568242640499554,122,0.38591646868537377,2.0,9635.560000000001,78.98,0,1,0,0,0,1,0,0,0,0,1
20015,AW00020015,Lakewood,39.710997,-105.088872,156583.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Denver,9.563308519368618,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20016,AW00020016,W. Linn,45.3647601,-122.6483271,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20017,AW00020017,Fremont,37.5593463,-122.0015696,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20018,AW00020018,Renton,47.4487206,-122.2003346,105317.0,1.0,69.99,69.99,43,43,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,1,0,0,around_Seattle,19.547475841828835,1,0,0,0,0,69.99,1.627674418604651,0,0.4,0.003568242640499554,43,0.4294528257333264,1.0,3009.5699999999997,69.99,1,0,0,0,0,1,0,0,0,0,1
20019,AW00020019,Lynnwood,47.812199,-122.287143,40110.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Small City,0,0,0,1,around_Seattle,23.65764090756459,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20020,AW00020020,Los Angeles,34.058027,-118.2408019,11984083.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,0,Major City,0,0,0,1,Los Angeles,2.3439861526327263e-12,1,1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20021,AW00020021,Haney,49.204662221,-122.456912953,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
20022,AW00020022,Colma,37.6773,-122.457,107037.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,1,1,0,0,1,Unknown,0,0,0,1,Unknown,-1.0,0,-1,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20023,AW00020023,Vancouver,49.262256291351,-123.104228145957,2426160.0,1.0,3374.99,2023.375,625,625,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Major City,1,0,0,0,Vancouver,0.0,1,1,0,0,1,3374.99,5.399984,0,0.4,0.003568242640499554,625,0.2716765333982105,1.0,2109368.75,3374.99,0,0,0,1,0,0,0,0,0,0,0
20024,AW00020024,Lemon Grove,32.736676,-117.034352,27686.0,1.0,1155.48,577.74,89,89,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_San Diego,8.751289844866417,1,0,0,0,0,577.74,12.982921348314607,0,0.4,0.003568242640499554,89,0.40225990010492524,2.0,102837.72,1155.48,1,0,0,0,0,1,0,0,0,0,1
20025,AW00020025,Everett,47.9845088,-122.2032447,111845.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Seattle,43.63571205053401,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20026,AW00020026,Yakima,46.6126363,-120.4633714,136518.0,1.0,1212.97,303.2425,69,69,4.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Kennewick,114.73793252721782,1,0,0,0,0,303.2425,17.579275362318842,0,0.4,0.003568242640499554,69,0.4133746202575877,4.0,83694.93000000001,1212.97,1,0,0,0,0,1,0,0,0,0,1
20027,AW00020027,Glendale,34.1527,-118.2605335,190748.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Los Angeles,10.682762522351785,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20028,AW00020028,Redwood City,37.4823034,-122.216756,82447.0,1.0,1174.48,587.24,61,61,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_San Jose,33.15874871039168,1,0,0,0,0,587.24,19.25377049180328,0,0.4,0.003568242640499554,61,0.4181127263132767,2.0,71643.28,1174.48,1,0,0,0,0,1,0,0,0,0,1
20029,AW00020029,Los Angeles,34.058027,-118.2408019,11984083.0,1.0,1129.48,564.74,85,85,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,0,0,0,0,Los Angeles,2.3439861526327263e-12,1,1,0,0,0,564.74,13.288,0,0.4,0.003568242640499554,85,0.4044038061254832,2.0,96005.8,1129.48,1,0,0,0,0,1,0,0,0,0,1
20030,AW00020030,Burlingame,37.582058,-122.362413,30525.0,1.0,1155.48,577.74,75,75,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_San Francisco,23.9424699594454,1,0,0,0,0,577.74,15.4064,0,0.4,0.003568242640499554,75,0.4099341091557863,2.0,86661.0,1155.48,1,0,0,0,0,1,0,0,0,0,1
20031,AW00020031,Burlingame,37.582058,-122.362413,30525.0,1.0,1155.48,577.74,78,78,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_San Francisco,23.9424699594454,1,0,0,0,0,577.74,14.813846153846153,0,0.4,0.003568242640499554,78,0.408248802363256,2.0,90127.44,1155.48,1,0,0,0,0,1,0,0,0,0,1
20032,AW00020032,Tacoma,47.264455,-122.458462,222758.0,1.0,1120.49,1120.49,62,62,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Tacoma,7.073230889886872e-13,1,1,0,0,0,1120.49,18.07241935483871,0,0.4,0.003568242640499554,62,0.4175107538225949,1.0,69470.38,1120.49,1,0,0,0,0,1,0,0,0,0,1
20033,AW00020033,Santa Monica,34.017749,-118.493526,91169.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Los Angeles,23.713688375484736,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1
20034,AW00020034,Vancouver,49.262256291351,-123.104228145957,2426160.0,1.0,3399.99,2023.375,621,621,1.0,279.25,1.0,existing_returned,0,1,1,0,0,Major City,1,0,0,0,Vancouver,0.0,1,1,0,0,1,3399.99,5.475024154589372,0,0.4,0.003568242640499554,621,0.27212523952642986,1.0,2111393.79,3399.99,0,0,0,1,0,0,0,0,0,0,0
20035,AW00020035,Cliffside,43.712217,-79.244001,107037.0,1.0,3374.99,2023.375,580,580,1.0,279.25,1.0,existing_returned,0,1,1,0,1,Unknown,1,0,0,0,Unknown,-1.0,0,-1,0,0,1,3374.99,5.818948275862069,0,0.4,0.003568242640499554,580,0.27694348866516577,1.0,1957494.2,3374.99,0,0,0,1,0,0,0,0,0,0,0
20036,AW00020036,Colma,37.6773,-122.457,107037.0,1.0,2618.62,523.724,193,193,5.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,1,523.7239999999999,13.567979274611398,0,0.4,0.003568242640499554,193,0.3573070319319348,5.0,505393.66,2618.62,0,0,1,0,0,0,0,0,0,0,1
20037,AW00020037,Lincoln Acres,32.6714924,-117.0938475,107037.0,1.0,2595.95,865.316666,182,182,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,1,865.3166666666666,14.263461538461538,0,0.4,0.003568242640499554,182,0.3612532881486399,3.0,472462.89999999997,2595.95,0,0,1,0,0,0,0,0,0,0,1
20038,AW00020038,Oakland,37.8283304,-122.2324678,439418.0,1.0,2443.35,2023.375,209,209,1.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Major City,1,0,0,0,Oakland,0.0,1,1,0,0,1,2443.35,11.69066985645933,0,0.4,0.003568242640499554,209,0.351837023314798,1.0,510660.14999999997,2443.35,0,0,1,0,0,0,0,0,0,0,1
20039,AW00020039,Sedro Woolley,48.5325505,-122.2065022,107037.0,1.0,2457.33,819.11,191,191,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,1,819.11,12.865602094240836,0,0.4,0.003568242640499554,191,0.3580129188353154,3.0,469350.02999999997,2457.33,0,0,1,0,0,0,0,0,0,0,1
20040,AW00020040,Mill Valley,37.8953617,-122.5309866,14012.0,1.0,1155.48,577.74,78,78,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_San Francisco,15.03005958386096,1,0,0,0,0,577.74,14.813846153846153,0,0.4,0.003568242640499554,78,0.408248802363256,2.0,90127.44,1155.48,1,0,0,0,0,1,0,0,0,0,1
20041,AW00020041,Morangis,48.7042249,2.3305364,14129.0,1.0,12.98,6.49,95,95,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Paris,14.319385631528071,1,0,0,1,0,6.49,0.13663157894736844,0,0.4,0.003568242640499554,95,0.3991139510530195,2.0,1233.1000000000001,12.98,0,1,0,0,1,0,0,1,0,0,0
20042,AW00020042,Liverpool,53.432136109766,-2.973072874813,513441.0,2.0,3150.3982,1050.132733,147,940,3.0,793.0,0.076923076923,existing_not_returned,0,0,1,1,0,Major City,1,0,0,0,Liverpool,0.0,1,1,0,1,0,1050.1327333333334,3.3514874468085107,0,0.0307692307692,0.0012594458438287153,940,0.22655271356082862,1.5,463108.5354,242.33832307668075,0,1,0,0,0,0,0,0,0,1,0
20043,AW00020043,Ingolstadt,48.762385,11.4253513,142308.0,0.0,0.0,0.0,0,0,0.0,279.25,0.0,new_customer,0,1,0,0,0,Small City,0,0,0,1,around_Stuttgart,164.724250785661,1,0,1,0,0,0.0,0.0,0,0.0,0.003568242640499554,0,0.3010704727921499,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0
20044,AW00020044,Chatou,48.8898919,2.1564805,30598.0,1.0,1155.48,577.74,47,47,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,0,0,0,0,around_Boulogne-Billancourt,8.89570924419985,1,0,0,0,0,577.74,24.58468085106383,0,0.4,0.003568242640499554,47,0.42684717182127613,2.0,54307.56,1155.48,1,0,0,0,0,1,0,1,0,0,0
20045,AW00020045,Roissy En Brie,48.7913046,2.6544938,107037.0,1.0,596.96,198.986666,116,116,3.0,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,1,0,198.98666666666668,5.146206896551725,0,0.4,0.003568242640499554,116,0.38872120044287756,3.0,69247.36,596.96,0,1,0,0,0,1,0,1,0,0,0
20046,AW00020046,Saint Ouen,45.8008832,-0.2128316,107037.0,1.0,691.91,86.48875,60,60,7.5,279.25,1.0,existing_not_returned,0,0,1,0,1,Unknown,0,0,0,0,Unknown,-1.0,0,-1,0,0,0,92.25466666666667,11.531833333333333,0,0.4,0.003568242640499554,60,0.4187175316156793,7.5,41514.6,691.91,1,0,0,0,0,1,0,1,0,0,0
20047,AW00020047,Suresnes,48.8701394,2.2220992,48956.0,1.0,614.98,307.49,60,60,2.0,279.25,1.0,existing_not_returned,0,0,1,0,0,Small City,1,0,0,0,around_Boulogne-Billancourt,4.3233962652330735,1,0,0,0,0,307.49,10.249666666666666,0,0.4,0.003568242640499554,60,0.4187175316156793,2.0,36898.8,614.98,1,0,0,0,0,1,0,1,0,0,0
20048,AW00020048,Birmingham,52.4388011,-1.9397685,2590363.0,2.0,3142.4482,1571.2241,0,907,2.0,907.0,0.068965517241,existing_not_returned,0,0,1,1,0,Major City,1,0,0,0,Birmingham,0.0,1,1,1,0,0,1571.2241,3.464661742006615,0,0.0275862068964,0.0011013215859030838,907,0.3113648792343309,1.0,0.0,216.72056551604942,0,0,0,0,0,0,0,0,0,1,0
20049,AW00020049,Warrington,53.3839052,-2.5997651,165456.0,1.0,699.0982,699.0982,904,904,1.0,279.25,1.0,existing_returned,1,1,1,0,0,Small City,1,0,0,0,around_Liverpool,25.319066315024358,1,0,0,0,1,699.0982,0.7733387168141593,0,0.4,0.003568242640499554,904,0.2473588888678,1.0,631984.7728,699.0982,0,0,0,1,0,1,0,0,0,1,0
